Date,Time,Depth of Airgun(m),Depth of Reciever(m),X Airgun,Y Airgun,Z Airgun,X_R1,Y_R1,Z_R1,Peak_Index,T90_1,T90_2,T90_3,T90_4,T90_5,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,SEL_1,SEL_2,SEL_3,SEL_4,SEL_5,SPL_MLM_1,SPL_MLM_2,SPL_MLM_3,SPL_MLM_4,SPL_MLM_5,SEL_MLM_1,SEL_MLM_2,SEL_MLM_3,SEL_MLM_4,SEL_MLM_5
198,1:32:11,2628.5,2625.8,245019.6,5172601.6,9,-2903.2,-201.5,9,8158,0.048,0.032,0.026,0.034,0.048,153.6986,152.3941,150.2786,146.6453,154.1583,140.511,137.4456,134.4283,131.9601,140.9707,60.9357,59.3211,58.4729,57.8697,61.3323,128.7394,126.2381,123.6958,121.6584,129.382
198,1:32:11,2628.5,2625.8,245019.6,5172601.6,9,-2890.7,-201,9,1021,3.256,3.078,2.832,2.394,3.234,137.327,123.59,121.0305,121.6018,137.461,142.4538,128.4727,125.5514,125.393,142.5584,57.5908,55.1089,54.5901,54.1059,57.9375,118.4221,113.4468,112.4142,109.3982,119.1141
198,1:32:11,2628.5,2626.3,245019.6,5172601.6,9,-2878.3,-200.5,9,1132,3.096,3.284,3.066,2.326,3.098,136.6168,120.8197,117.3156,116.4065,136.662,141.5248,125.9838,122.1813,120.0726,141.5728,57.4099,55.4267,53.5684,51.9446,57.5625,118.093,114.0886,110.3764,106.7145,118.3989
198,1:32:11,2628.5,2626.3,245019.6,5172601.6,9,-2865.8,-199.9,9,277,1.972,2.12,1.974,1.802,1.984,140.7447,131.7901,128.8463,128.7946,140.9412,143.6938,135.0534,131.7997,131.3521,143.9166,59.8597,56.6235,55.3913,53.0488,59.9359,119.9197,115.6948,111.266,106.91,120.0811
198,1:32:11,2628.5,2626.3,245019.6,5172601.6,9,-2853.4,-199.4,9,276,1.276,1.116,1.41,1.324,1.274,148.839,138.8277,129.2315,127.3152,148.8735,149.8976,139.3043,130.7237,128.5341,149.9252,61.2898,57.652,55.4715,53.6991,61.3618,122.978,116.5837,113.2031,109.114,123.1276
198,1:32:11,2628.5,2626.3,245019.6,5172601.6,9,-2840.9,-198.8,9,296,0.936,1.078,2.088,2.21,0.94,146.1327,134.1186,120.3368,117.0806,146.1281,145.8455,134.4448,123.5341,120.5245,145.8594,61.3785,56.6522,53.3497,52.4098,61.4152,122.9543,114.8893,109.9271,107.4009,123.0575
198,1:32:11,2628.5,2624.2,245019.6,5172601.6,9,-2828.5,-198.2,9,2594,2.394,0.614,0.762,2.266,2.458,134.5998,136.6324,129.4435,117.8517,134.575,138.3911,134.5141,128.263,121.4043,138.4809,62.1148,57.9088,55.8169,53.6506,62.1731,124.3987,116.4986,112.1749,107.6656,124.513
198,1:32:11,2628.5,2624.2,245019.6,5172601.6,9,-2816,-197.6,9,8166,1.844,1.856,1.834,0.876,1.85,132.6758,131.9028,134.1343,137.8672,136.9615,135.3334,134.5885,136.7683,137.2922,139.6332,64.4342,62.7282,60.0791,59.881,64.7977,132.0979,128.8163,125.7193,125.7645,133.0255
198,1:32:11,2628.5,2624.2,245019.6,5172601.6,9,-2803.6,-197,9,374,1.846,1.698,1.7,1.7,1.838,137.0367,132.2611,127.2434,123.3402,137.1725,139.699,134.5605,129.5479,125.6447,139.816,64.6796,62.1613,59.7267,57.5192,64.7552,129.9831,124.7675,119.7922,115.1985,130.1031
198,1:32:11,2628.5,2624.2,245019.6,5172601.6,9,-2791.1,-196.4,9,214,2.03,1.788,1.868,1.868,2.014,132.7315,129.8515,126.8531,125.1572,133.3562,135.8065,132.3751,129.5668,127.8709,136.3968,62.1906,59.2589,56.5649,55.1183,62.5107,130.3549,121.8071,116.3564,113.4708,130.4202
198,1:32:11,2628.5,2626.1,245019.6,5172601.6,9,-2778.7,-195.8,9,213,1.782,1.758,1.794,1.972,1.838,133.2056,129.1182,126.1858,124.1203,133.5539,135.7147,131.5684,128.724,127.0694,136.1974,61.5637,59.7347,58.5435,57.646,61.8428,128.5626,123.3717,120.3675,119.0786,128.9923
198,1:32:11,2628.5,2626.1,245019.6,5172601.6,9,-2766.2,-195.1,9,2609,1.592,1.324,1.304,1.36,1.592,143.0256,138.5553,132.8363,126.3762,143.0941,145.045,139.7742,133.9891,127.7116,145.1135,62.1184,57.1011,55.8873,53.6542,62.1741,124.6012,116.8792,113.8206,108.6246,124.7235
198,1:32:11,2628.5,2626.1,245019.6,5172601.6,9,-2753.8,-194.4,9,2611,1.466,1.338,1.438,1.494,1.466,140.8006,137.263,132.4294,128.6048,141.008,142.4619,138.5276,134.007,130.3484,142.6693,59.6582,56.509,55.5787,54.3543,59.8253,122.2468,116.2704,113.9977,109.6245,122.4836
198,1:32:11,2628.5,2626.1,245019.6,5172601.6,9,-2741.3,-193.7,9,2614,2.436,1.922,2.438,2.742,2.448,133.3754,129.2628,122.3623,116.6132,133.4571,137.2422,132.1003,126.2327,120.9938,137.3452,57.917,55.2127,54.167,53.1377,58.1401,119.1699,113.6555,111.5691,107.9235,119.5984
198,1:32:11,2628.5,2624.6,245019.6,5172601.6,9,-2728.9,-193,9,2618,2.42,2.428,1.93,1.76,2.384,134.3883,130.0188,128.1133,125.4464,134.8194,138.2264,133.8712,130.9688,127.9016,138.5925,58.0976,55.9186,54.4039,52.6949,58.2728,119.5618,115.1275,112.0677,108.6985,119.9111
198,1:32:11,2628.5,2624.6,245019.6,5172601.6,9,-2716.5,-192.3,9,2620,2.476,1.47,1.774,2.114,2.476,132.7021,128.6926,123.63,117.7366,132.8129,136.6396,130.3658,126.1195,120.9877,136.7504,58.0519,54.753,52.9036,51.7513,58.1606,119.4442,112.7352,109.0513,106.7889,119.6471
198,1:32:11,2628.5,2624.6,245019.6,5172601.6,9,-2704.1,-191.6,9,2098,2.388,2.582,2.316,2.476,2.386,131.7801,125.1218,120.3634,115.9121,131.8765,135.5604,129.2414,124.0108,119.8496,135.6532,58.4146,56.0622,53.1588,51.798,58.4829,120.1386,115.3484,109.5428,106.4282,120.2684
198,1:32:11,2628.5,2624.6,245019.6,5172601.6,9,-2691.6,-190.9,9,2941,3.48,3.556,3.472,3.418,3.48,139.0449,131.7469,125.8698,118.2275,139.0713,144.4607,137.2565,131.2756,123.5652,144.4871,63.6369,58.634,56.4499,53.2988,63.6483,128.1087,118.0482,113.5553,107.6021,128.1302
198,1:32:11,2628.5,2624.5,245019.6,5172601.6,9,-2679.2,-190.1,9,3847,3.37,3.54,3.538,3.374,3.37,142.1405,135.9452,132.7,122.4628,142.1753,147.4168,141.4352,138.1875,127.7442,147.4516,64.6607,60.8169,58.1705,54.1021,64.6741,130.1936,122.3715,116.8526,109.3592,130.2212
198,1:32:11,2628.5,2624.5,245019.6,5172601.6,9,-2666.8,-189.3,9,2632,2.646,2.238,2.044,2.374,2.64,134.7874,131.5664,124.6399,115.5882,134.835,139.0133,135.065,127.7448,119.343,139.051,59.2771,57.1179,54.7113,51.7498,59.3332,119.9978,114.892,110.6584,104.524,120.0857
198,1:32:11,2628.5,2624.5,245019.6,5172601.6,9,-2654.3,-188.5,9,7032,3.134,1.632,1.63,1.628,3.132,137.1818,135.705,131.4512,127.5617,137.3527,142.1428,137.8322,133.573,129.6783,142.311,66.4672,64.2907,62.1208,60.2547,66.5573,136.6729,132.4875,128.3213,124.6382,136.8636
198,1:32:11,2628.5,2624.5,245019.6,5172601.6,9,-2641.9,-187.7,9,2638,0.668,0.596,0.672,1.652,0.668,140.1666,137.7453,129.7028,116.5488,140.2053,138.4143,135.4978,127.9765,118.7289,138.4531,61.31,58.1138,55.6488,53.6733,61.366,124.5922,119.8663,114.9148,111.1497,124.9897
198,1:32:11,2628.5,2626.3,245019.6,5172601.6,9,-2629.5,-186.9,9,6656,2.322,2.134,2.198,2.23,2.308,133.6293,129.8763,125.3543,124.3866,134.0853,137.2879,133.1683,128.7745,127.8696,137.7176,58.6307,56.1133,55.1978,53.6373,58.8127,120.4964,115.4737,113.6841,110.5381,120.8615
198,1:32:11,2628.5,2626.3,245019.6,5172601.6,9,-2617,-186.1,9,2644,1.868,0.648,0.726,0.796,1.868,136.6103,136.8937,129.418,122.536,136.6772,139.3241,135.0095,128.0274,121.5452,139.3909,59.1731,55.0342,53.8223,51.2444,59.252,121.5686,113.3446,108.5358,103.0651,121.7265
198,1:32:11,2628.5,2626.3,245019.6,5172601.6,9,-2604.6,-185.2,9,6154,2.434,0.728,0.584,0.568,2.282,133.2444,134.4082,133.5224,133.4374,134.4449,137.1076,133.0295,131.1865,130.9809,138.0281,59.1372,56.6371,55.4951,54.1844,59.3206,121.5141,116.5035,112.7776,110.5851,121.8785
198,1:32:11,2628.5,2626.3,245019.6,5172601.6,9,-2592.1,-184.4,9,6055,2.082,1.622,0.898,0.37,1.444,137.702,134.9471,142.1303,147.427,143.5868,140.8868,137.0477,141.6631,143.1091,145.1824,56.4567,54.8608,54.3585,53.3819,56.89,116.135,112.9512,111.9558,109.03,117.0035
198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-2579.7,-183.6,9,5449,2.532,1.988,1.302,1.254,1.63,133.617,131.4263,135.214,138.1021,139.2513,137.6516,134.4105,136.3601,139.0851,141.3732,55.8881,54.5529,53.7827,52.7311,56.304,115.0028,112.3574,110.819,106.7808,115.831
198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-2567.3,-182.8,9,2655,0.672,0.588,0.588,1.14,0.672,140.1004,137.9846,131.2112,120.9032,140.1792,138.3741,135.6784,128.9049,121.4722,138.4529,56.179,55.9197,55.3956,53.4298,56.7484,115.6337,115.1068,111.6984,107.6726,116.7579
198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-2554.8,-182,9,631,2.01,1.852,1.656,1.452,1.96,129.2792,127.1548,124.9691,123.9878,130.1248,132.3112,129.8312,127.1597,125.6074,133.0473,57.0656,56.3695,55.853,54.6502,57.6208,117.3834,115.9747,114.3469,110.5808,118.4848
198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-2542.4,-181.2,9,4446,2.798,2.554,2.112,1.406,2.768,132.0091,129.1844,126.381,126.7501,132.6138,136.4776,133.2566,129.628,128.23,137.0355,57.5018,55.7203,54.4148,53.0699,57.7414,118.2612,114.6892,112.0645,109.3805,118.7309
198,1:32:11,2628.5,2624.8,245019.6,5172601.6,9,-2529.9,-180.4,9,3973,2.522,2.358,2.282,2.216,2.502,138.2746,133.4184,129.869,125.8804,138.4693,142.292,137.1438,133.4521,129.3361,142.4522,61.2973,57.6422,55.5363,52.4685,61.332,125.8169,118.5428,114.2927,108.1618,125.8862
198,1:32:11,2628.5,2624.8,245019.6,5172601.6,9,-2517.5,-179.7,9,3973,3.718,3.464,3.254,1.9,3.742,133.1376,128.6633,127.2705,127.9593,133.6238,138.8407,134.0591,132.3947,130.7468,139.3548,60.2969,54.4603,52.4581,50.6607,60.3181,123.8215,112.1753,108.1418,104.5533,123.8634
198,1:32:11,2628.5,2624.8,245019.6,5172601.6,9,-2505.1,-178.9,9,2622,2.198,1.314,0.516,0.636,2.13,138.2917,139.3945,142.508,140.6858,139.8379,141.7119,140.5805,139.6345,138.7204,143.1217,57.4829,53.226,51.1411,49.8405,57.5426,118.2089,109.6838,105.5725,102.8058,118.3269
198,1:32:11,2628.5,2624.8,245019.6,5172601.6,9,-2492.6,-178.2,9,2206,2.108,1.488,0.912,0.914,1.656,143.9818,148.2203,150.5705,150.3366,149.4767,147.2205,149.9463,150.1705,149.9461,151.6673,60.8314,55.4963,51.7256,50.4085,60.8596,125.0531,114.3477,106.7802,104.1655,125.108
198,1:32:11,2628.5,2625.7,245019.6,5172601.6,9,-2480.2,-177.5,9,2676,2.332,2.31,2.408,2.184,2.328,137.5677,133.9415,126.8665,122.4064,137.6886,141.245,137.5776,130.6831,125.799,141.3584,60.4429,55.2526,53.8704,52.5583,60.5234,124.1739,116.2772,114.5553,111.9969,124.3667
198,1:32:11,2628.5,2625.7,245019.6,5172601.6,9,-2467.7,-176.8,9,2679,0.624,0.598,0.602,0.716,0.624,144.0232,140.4393,133.6796,124.2185,144.0687,141.975,138.2063,131.4755,122.7677,142.0206,58.4721,53.7813,51.7278,50.3746,58.5315,120.1704,110.8519,106.8342,104.0436,120.2886
198,1:32:11,2628.5,2625.7,245019.6,5172601.6,9,-2455.3,-176.1,9,2681,0.604,0.596,0.576,0.8,0.604,144.354,140.6609,133.5603,122.2377,144.3845,142.1644,138.4134,131.1645,121.2686,142.1948,58.2586,55.7091,54.8006,53.2601,58.4777,119.7486,114.6621,112.9063,107.5921,120.1871
198,1:32:11,2628.5,2625.7,245019.6,5172601.6,9,-2442.8,-175.4,9,5751,1.444,1.41,1.404,1.4,1.404,141.2175,139.9523,139.4552,141.1338,144.2171,142.8131,141.4445,140.9289,142.5951,145.6908,59.1429,54.9939,53.9311,52.566,59.2469,121.5731,113.2308,111.1,107.3166,121.7763
198,1:32:11,2628.5,2624.6,245019.6,5172601.6,9,-2430.4,-174.7,9,5377,2.35,1.88,1.16,0.056,1.9,134.6595,133.6166,135.3072,150.4648,138.9309,138.3702,136.3582,135.9518,137.9467,141.7184,58.6754,52.8903,51.4379,49.6631,58.7092,120.5758,109.0116,106.1074,102.5655,120.6435
198,1:32:11,2628.5,2624.6,245019.6,5172601.6,9,-2417.9,-174.1,9,7072,1.07,1.074,1.07,1.074,1.066,144.4864,141.3952,138.7761,137.4383,145.2397,144.7803,141.7053,139.07,137.7483,145.5173,66.3489,65.5294,64.8979,65.0742,67.378,136.36,134.8506,133.6481,133.9937,138.4692
198,1:32:11,2628.5,2624.6,245019.6,5172601.6,9,-2405.5,-173.4,9,6666,2.55,3.372,2.272,1.782,2.472,130.5289,123.6569,123.866,124.6779,131.3515,134.5943,128.9357,127.4301,127.187,135.282,60.8621,58.4456,56.9994,56.7051,61.1064,124.9635,120.1345,117.2314,116.6415,125.4495
198,1:32:11,2628.5,2624.6,245019.6,5172601.6,9,-2393,-172.8,9,6666,1.528,1.374,1.36,1.358,1.378,136.6471,134.9851,134.8645,134.9634,138.8833,138.4883,136.3649,136.1999,136.2924,140.2758,60.0107,56.1931,55.5756,53.6648,60.1116,123.3519,115.6515,114.4205,110.601,123.5483
198,1:32:11,2628.5,2624.9,245019.6,5172601.6,9,-2380.6,-172.2,9,5368,2.936,3.076,3.056,1.458,2.902,132.8325,129.8217,127.0952,128.5455,133.4675,137.5101,134.7016,131.9468,130.1831,138.0945,60.042,56.3083,55.434,52.0935,60.1603,121.0553,114.2307,111.4257,104.7431,121.1638
198,1:32:11,2628.5,2624.9,245019.6,5172601.6,9,-2368.1,-171.6,9,2701,0.758,0.6,0.55,0.558,0.756,141.0215,138.217,132.7996,124.791,141.1,139.8182,135.9985,130.2032,122.2574,139.8852,61.7164,54.4947,52.4709,50.0785,61.7604,123.5781,112.244,108.2319,103.4462,123.6702
198,1:32:11,2628.5,2624.9,245019.6,5172601.6,9,-2355.7,-171,9,793,0.082,0.046,0.024,0.02,0.07,152.7882,151.7312,151.333,149.5868,153.8582,141.9263,138.3588,135.1351,132.5971,142.3092,61.1017,57.0435,54.7245,50.6378,61.1597,125.4744,117.3247,109.5812,101.4732,125.5865
198,1:32:11,2628.5,2624.9,245019.6,5172601.6,9,-2343.2,-170.4,9,5049,3.472,3.462,3.44,3.462,3.476,128.6627,124.9843,123.0166,117.6599,128.945,134.0685,130.3776,128.3822,123.0531,134.3558,60.3236,57.3081,55.9629,53.1907,60.4241,123.9107,117.7801,114.7414,106.8846,124.1065
198,1:32:11,2628.5,2624.7,245019.6,5172601.6,9,-2330.8,-169.8,9,4090,2.432,1.802,1.732,1.698,2.274,136.8207,134.2954,134.9633,135.1259,138.7658,140.6803,136.8529,137.3488,137.4253,142.3337,59.3505,54.5703,53.4611,51.4529,59.4236,122.1854,112.4429,110.1878,105.8729,122.3158
198,1:32:11,2628.5,2624.7,245019.6,5172601.6,9,-2318.3,-169.3,9,620,2.198,1.284,0.576,0.576,1.912,133.4953,131.7972,133.7762,133.8135,135.0165,136.9156,132.8829,131.3804,131.4177,137.8314,58.8809,54.4623,51.7616,49.8786,58.9205,121.0576,112.1476,106.7579,102.9939,121.1366
198,1:32:11,2628.5,2624.7,245019.6,5172601.6,9,-2305.9,-168.7,9,6713,2.806,2.082,1.874,1.878,2.838,130.5157,123.7624,120.5657,116.541,130.5704,134.9966,126.9472,123.2934,119.2779,135.1005,59.1073,54.2321,51.4972,50.1242,59.1533,121.708,111.7102,106.2598,103.4781,121.789
198,1:32:11,2628.5,2624.7,245019.6,5172601.6,9,-2293.4,-168.1,9,7104,2.18,1.492,1.376,1.512,2.154,136.3419,132.188,129.5144,128.3023,136.9759,139.7265,133.9257,130.9005,130.0978,140.3083,61.5339,55.4573,53.448,51.6964,61.5592,126.9705,114.1462,110.146,106.8029,127.0115
198,1:32:11,2628.5,2624.9,245019.6,5172601.6,9,-2281,-167.6,9,6122,3.254,3.006,2.93,2.416,2.88,137.5293,135.2162,136.1186,137.3209,140.4466,142.6535,139.9961,140.7872,141.1519,145.0405,60.2354,55.9632,54.6574,53.176,60.3081,123.6957,115.1522,112.5518,109.6133,123.8412
198,1:32:11,2628.5,2624.9,245019.6,5172601.6,9,-2268.5,-167,9,2724,0.686,0.642,0.59,2.304,0.688,142.038,138.7013,134.1157,119.7423,142.1046,140.4012,136.7766,131.8242,123.3671,140.4805,59.2233,56.6214,54.7037,54.0233,59.4065,121.6812,116.4642,112.6284,111.267,122.0449
198,1:32:11,2628.5,2624.9,245019.6,5172601.6,9,-2256.1,-166.5,9,6582,1.21,1.538,1.006,0.852,1.174,138.3489,132.495,129.7262,126.7912,138.6259,139.1768,134.3646,129.7522,126.0956,139.3226,58.8903,57.1073,54.3011,52.5874,58.9886,121.093,117.4823,111.9593,108.5132,121.2885
198,1:32:11,2628.5,2624.9,245019.6,5172601.6,9,-2243.6,-165.9,9,5274,2.724,2.77,2.418,2.202,2.686,137.5182,131.4816,130.1721,130.0593,138.1066,141.8702,135.9064,134.0066,133.4875,142.3977,62.3705,58.7853,56.2636,53.9274,62.4156,128.172,121.0458,115.1326,108.2468,128.2689
198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-2231.2,-165.3,9,58,1.726,1.842,1.874,1.874,1.728,146.4769,139.2275,131.983,121.9111,146.4868,148.8473,141.8804,134.7107,124.6388,148.8622,62.6706,59.1521,55.3079,50.117,62.6773,130.5728,124.5344,119.6356,112.7045,130.6202
198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-2218.7,-164.8,9,408,1.908,2.07,2.474,1.464,1.908,143.3134,132.3992,123.9893,123.2954,143.3431,146.1192,135.5589,127.9233,124.9508,146.1488,59.764,55.9808,52.599,50.3072,59.7867,123.0008,115.3765,108.4351,103.8942,123.0423
198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-2206.3,-164.2,9,118,1.312,1.426,1.614,1.682,1.312,142.5063,129.2832,121.0955,117.3808,142.5228,143.6856,130.8244,123.1745,119.639,143.7021,58.7564,53.9731,52.3488,50.6107,58.7984,120.7476,111.1916,108.2481,104.4811,120.8309
198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-2193.8,-163.6,9,658,2.124,2.71,2.912,2.91,2.124,140.4934,124.928,113.9951,109.4062,140.4991,143.765,129.2577,118.637,114.0451,143.7706,58.8616,56.6383,52.1422,49.908,58.8953,121.1234,116.6288,107.5617,103.0809,121.1876
198,1:32:11,2628.5,2626,245019.6,5172601.6,9,-2181.4,-163.1,9,6801,2.398,2.186,1.942,1.812,2.27,135.9772,133.9206,131.5952,130.1247,136.9424,139.7757,137.3171,134.4776,132.7063,140.5027,61.735,59.0541,57.0416,55.1437,61.7886,126.7754,121.5364,117.4424,113.6871,126.8835
198,1:32:11,2628.5,2626,245019.6,5172601.6,9,-2168.9,-162.5,9,6801,2.454,1.884,1.756,1.71,2.414,136.0784,134.7516,132.7139,131.6824,137.1126,139.9772,137.5024,135.1591,134.0124,140.9399,61.8888,59.2271,57.5957,55.9382,61.9633,127.1235,121.854,118.5475,115.2832,127.2726
198,1:32:11,2628.5,2626,245019.6,5172601.6,9,-2156.5,-161.9,9,2750,0.56,0.554,0.538,0.84,0.56,142.0003,139.0677,133.4664,121.8229,142.0554,139.4821,136.5028,130.7742,121.0657,139.5373,57.4667,56.3614,54.205,50.9775,57.5996,118.2307,113.0574,108.9564,102.3751,118.495
198,1:32:11,2628.5,2626,245019.6,5172601.6,9,-2144,-161.3,9,5487,2.908,2.81,2.72,2.402,2.848,126.9473,125.0516,123.6339,122.3301,127.9601,131.5833,129.5387,127.9796,126.1359,132.5055,59.2295,58.6172,57.2456,55.6923,59.5243,120.2232,117.4906,115.7659,112.3969,120.7383
198,1:32:11,2628.5,2625.8,245019.6,5172601.6,9,-2131.6,-160.7,9,2755,0.55,0.526,0.53,0.358,0.55,143.2054,140.1036,133.5429,127.9765,143.2848,140.609,137.3135,130.7857,123.5154,140.6884,57.7895,55.9133,53.8179,49.8254,57.827,118.8303,114.1244,110.5068,102.9176,118.9051
198,1:32:11,2628.5,2625.8,245019.6,5172601.6,9,-2119.2,-160.2,9,2758,0.552,0.55,0.532,1.518,0.552,139.5202,135.862,129.0648,114.5928,139.5514,136.9396,133.2656,126.3239,116.4055,136.9707,57.0905,56.0352,54.4735,51.833,57.2795,117.4655,113.4352,109.8358,103.9196,117.8424
198,1:32:11,2628.5,2625.8,245019.6,5172601.6,9,-2106.7,-159.6,9,2761,0.562,0.642,1.346,1.682,0.562,139.442,135.0511,124.7217,113.4997,139.4703,136.9393,133.1264,126.0122,115.7579,136.9677,59.4054,57.7179,55.7865,52.3506,59.4828,119.0787,115.7184,111.9177,105.1258,119.2341
198,1:32:11,2628.5,2625.8,245019.6,5172601.6,9,-2094.3,-159,9,2764,1.19,0.942,0.536,0.386,1.184,140.3347,137.5765,134.3401,128.848,140.4426,141.0901,137.317,131.6318,124.7139,141.1761,62.7862,60.3437,57.5829,54.601,62.8269,126.064,120.9939,115.4826,109.6032,126.1422
198,1:32:11,2628.5,2624.1,245019.6,5172601.6,9,-2081.8,-158.4,9,1393,3.46,2.802,3.164,2.12,3.46,139.44,135.2276,127.9335,123.3709,139.4983,144.8308,139.7023,132.9358,126.6343,144.889,65.2639,62.6423,60.2773,56.3683,65.3043,130.7101,125.4917,120.9811,112.9448,130.7852
198,1:32:11,2628.5,2624.1,245019.6,5172601.6,9,-2069.4,-157.8,9,2768,1.582,1.396,1.17,1.078,1.58,134.9041,131.928,127.1073,118.549,134.9635,136.8961,133.3769,127.7892,118.8752,136.9501,62.4207,60.2339,57.3842,53.7905,62.5117,125.0697,120.8062,116.8243,107.882,125.2414
198,1:32:11,2628.5,2624.1,245019.6,5172601.6,9,-2056.9,-157.2,9,2772,2.85,2.35,1.708,1.696,2.858,129.3455,125.3808,121.7782,115.8353,129.4303,133.894,129.0915,124.1031,118.1296,133.9909,60.4996,58.7018,55.5509,53.3031,60.5887,124.2254,120.1109,111.7629,106.8246,124.4036
198,1:32:11,2628.5,2624.1,245019.6,5172601.6,9,-2044.4,-156.7,9,2805,3.206,3.018,3.026,2.98,3.182,128.8557,123.312,118.906,117.9706,129.1856,133.9153,128.1092,123.7146,122.7127,134.2126,61.1691,58.2311,56.4164,55.1572,61.2902,125.5744,119.6934,116.0868,113.5516,125.8159
198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-2032,-156.1,9,2777,3.814,3.358,3.428,3.59,3.81,131.2107,128.3921,123.6308,121.8317,131.6558,137.0245,133.6529,128.9812,127.3826,137.4651,62.7382,60.7683,58.7435,58.4213,63.0162,128.7235,124.7579,120.709,120.0618,129.2738
198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-2019.5,-155.5,9,3497,2.99,2.76,1.514,0.13,2.886,132.7,131.8723,132.6646,139.8809,133.4225,137.4567,136.2813,134.4659,131.0203,138.0255,61.4796,59.053,56.699,53.1642,61.6214,123.6439,118.5334,113.7903,106.677,123.7191
198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-2007.1,-154.9,9,2750,3.846,3.666,3.61,3.602,3.814,139.7623,137.0153,133.9111,133.8041,140.7159,145.6124,142.6573,139.4862,139.3696,146.5297,67.9387,66.5097,64.9845,64.966,68.429,139.0992,136.2397,133.1878,133.1508,140.0788
198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-1994.6,-154.3,9,7528,1.348,1.068,0.88,0.704,0.94,139.4979,136.7357,136.1579,139.6016,142.9649,140.7948,137.0214,135.6027,138.0773,142.6961,68.261,66.3185,65.3989,66.2042,69.0644,138.927,135.8614,134.143,136.2816,141.3991
198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-1982.1,-153.7,9,7726,1.626,0.776,0.54,0.542,1.584,136.4367,138.1358,139.2235,138.0329,138.1515,138.5479,137.0344,136.5474,135.3729,140.149,67.0157,66.5161,66.3068,65.5639,67.8512,137.288,136.3014,135.8921,134.3968,138.961
198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-1969.8,-153.1,9,6966,2.718,1.594,1.102,1.11,2.356,132.8756,133.3633,134.007,132.9101,134.8237,137.2181,135.3882,134.4288,133.3633,138.5455,60.653,58.8813,57.7881,56.8447,60.9839,124.5259,120.987,118.8041,116.9084,125.1874
198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-1957.3,-152.5,9,6966,2.836,1.592,0.892,0.846,2.552,126.8444,125.1598,129.5174,129.9952,129.3384,131.3715,127.1792,129.0211,129.2689,133.4073,58.2801,53.8221,53.0872,51.496,58.3777,119.7892,110.9552,109.4919,106.2609,119.9851
198,1:32:11,2628.5,2625,245019.6,5172601.6,9,-1944.9,-151.9,9,6211,1.826,0.89,0.576,0.574,0.974,134.8633,137.3472,140.161,140.1948,140.4706,137.4783,136.8411,137.7653,137.784,140.3562,58.1648,54.8166,54.115,52.1363,58.2913,119.5572,112.5648,110.7408,107.0041,119.8107
198,1:32:11,2628.5,2624.8,245019.6,5172601.6,9,-1932.4,-151.4,9,5318,3.306,2.304,2.044,1.814,2.972,137.0144,137.2256,136.8635,136.3362,139.0637,142.2074,140.8505,139.9683,138.9226,143.7942,57.4904,54.8898,53.9359,52.2337,57.7006,118.2162,113.0293,111.1245,107.7078,118.6359
198,1:32:11,2628.5,2624.8,245019.6,5172601.6,9,-1919.9,-150.8,9,5299,1.974,1.726,1.744,1.718,1.774,143.2079,146.7006,146.9694,146.9214,148.3696,146.1614,149.071,149.3849,149.2716,150.8592,56.8815,54.5453,53.6084,51.9986,57.0952,116.9883,112.3421,110.4748,105.7011,117.415
198,1:32:11,2628.5,2624.8,245019.6,5172601.6,9,-1907.5,-150.2,9,4265,2.126,0.768,0.766,0.448,1.112,135.861,138.1662,139.3326,144.2569,142.6863,139.1366,137.0198,138.1749,140.7697,143.1473,59.7648,57.7447,56.5117,53.501,60.0892,122.2582,116.0663,113.713,107.6198,122.3833
198,1:32:11,2628.5,2624.8,245019.6,5172601.6,9,-1895,-149.7,9,8149,1.278,1.23,1.232,1.238,1.27,132.6789,131.3814,130.2284,128.9826,133.9231,133.7443,132.2805,131.1346,129.9098,134.9611,62.8632,61.7823,61.5269,61.2951,63.6194,129.0438,126.9788,126.4084,125.8925,130.5368
198,1:32:11,2628.5,2606.5,245019.6,5172601.6,9,-1882.6,-149.1,9,3457,2.776,2.686,2.184,2.03,2.706,135.8852,134.9395,135.8799,136.3125,138.5193,140.3194,139.2306,139.2724,139.3875,142.8426,57.7401,54.2669,53.3498,52.2335,57.8961,118.7452,111.7783,109.9669,107.9003,119.0446
