Line,Tape,File,Date,Time,Depth of Airgun(m),Depth of Reciever(m),X Airgun,Y Airgun,Z Airgun,X_R1,Y_R1,Z_R1,Peak_Index,T90_1,T90_2,T90_3,T90_4,T90_5,T90_6,T90_7,T90_8,T90_9,T90_10,T90_11,T90_12,T90_13,T90_full,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_full,SEL_1,SEL_2,SEL_3,SEL_4,SEL_5,SEL_6,SEL_7,SEL_8,SEL_9,SEL_10,SEL_11,SEL_12,SEL_13,SEL_full,SPL_MLM_1,SPL_MLM_2,SPL_MLM_3,SPL_MLM_4,SPL_MLM_5,SPL_MLM_6,SPL_MLM_7,SPL_MLM_8,SPL_MLM_9,SPL_MLM_10,SPL_MLM_11,SPL_MLM_12,SPL_MLM_13,SPL_MLM_full,SEL_MLM_1,SEL_MLM_2,SEL_MLM_3,SEL_MLM_4,SEL_MLM_5,SEL_MLM_6,SEL_MLM_7,SEL_MLM_8,SEL_MLM_9,SEL_MLM_10,SEL_MLM_11,SEL_MLM_12,SEL_MLM_13,SEL_MLM_full
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.9,245019.6,5172601.6,9,-1795.4,-145.2,9,2830,3.798,2.682,2.972,2.992,1.454,1.162,1.566,2.852,1.06,1.466,0.234,0.686,0.892,2.17,111.5943,123.4996,129.2633,130.6781,134.726,134.444,130.3364,123.8602,128.9787,122.2072,130.3598,118.5217,113.7419,137.6449,117.3898,127.7841,133.9937,135.4377,136.3516,135.0961,132.2843,128.4117,129.2317,123.8685,124.0519,116.8849,113.2455,141.0095,53.6954,58.2304,62.0955,62.2328,60.9636,59.5746,58.3698,57.3812,56.4705,54.3292,51.369,48.7885,46.5955,64.6439,107.5415,117.734,124.3927,124.729,123.5753,122.1188,118.2007,118.0986,116.2068,109.435,104.9314,100.8581,96.4905,129.4779
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.6,245019.6,5172601.6,9,-1783,-144.7,9,4774,1.688,2.316,2.764,2.372,2.204,2.202,1.944,1.91,1.924,2.158,2.032,1.67,1.842,2.282,122.8732,131.7607,135.6639,137.492,138.1206,135.2668,133.8267,133.9085,133.45,127.4107,120.1027,121.1436,113.9919,142.6643,125.1469,135.4081,140.0792,141.2432,141.5528,138.695,136.7137,136.7188,136.292,130.7512,123.1819,123.3707,116.6448,146.2475,55.7403,60.941,63.7829,63.7801,63.8651,61.8241,60.5321,60.8645,60.393,58.6718,54.9636,53.4459,50.1647,66.5544,111.9046,122.3309,127.702,127.8045,128.181,123.8577,122.3145,124.59,122.5592,117.6077,110.7039,107.6038,101.7269,133.3404
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.6,245019.6,5172601.6,9,-1770.5,-144.1,9,2836,2.974,2.974,2.83,2.908,0.546,1.502,1.492,2.778,1.072,1.878,2.87,2.852,1.518,2.336,111.8847,124.4785,129.0239,129.5955,141.098,134.3277,130.7965,124.5882,129.1312,119.6196,111.6102,107.3015,110.3641,138.0149,116.6181,129.2119,133.5418,134.2315,138.4699,136.0944,132.5342,129.0255,129.4331,122.3566,116.1891,111.853,112.1769,141.6996,51.3343,59.1026,62.3321,61.9955,57.5668,57.5304,57.3175,57.6549,56.6985,54.055,52.8876,51.1144,49.6884,63.9331,106.0421,119.2793,124.8475,124.2108,118.4022,117.0317,114.8029,115.8185,114.3702,108.3412,106.1044,102.5037,99.551,128.3104
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.6,245019.6,5172601.6,9,-1758,-143.6,9,2839,3.712,2.95,2.974,2.086,0.508,0.54,0.448,0.56,0.51,0.806,1.154,1.474,1.478,0.536,110.7722,123.1701,126.6575,131.4276,142.3395,140.0376,137.5107,132.8304,133.8012,125.0722,119.3897,113.3265,111.7544,145.149,116.4683,127.8683,131.3909,134.6207,139.3981,137.3616,134.0235,130.3123,130.8769,124.1355,120.0118,115.0115,113.4511,142.4406,51.8197,57.3243,59.687,58.1458,55.5857,53.5067,53.8856,54.2226,53.2066,51.4862,52.0455,50.6031,47.5438,60.6383,106.8862,117.9554,122.6502,119.5472,114.4013,110.2421,111.0125,111.6815,109.6446,106.2238,107.3187,102.8504,98.3185,124.5308
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.6,245019.6,5172601.6,9,-1745.6,-143,9,2840,3.676,2.128,1.51,0.632,0.506,0.536,0.464,0.594,0.46,1.006,0.73,0.668,0.844,0.498,112.0008,122.4483,127.909,135.6712,141.6496,139.5442,137.3683,132.9914,133.9336,124.5565,123.2165,118.315,113.0657,144.9097,117.6545,125.728,129.6987,133.6784,138.6911,136.8359,134.0335,130.7293,130.5612,124.5825,121.8497,116.5628,112.3291,141.882,52.3048,55.9382,58.9807,59.985,57.5867,55.6227,54.9773,54.9909,54.4652,54.022,53.1296,49.4477,47.3337,61.6121,107.4594,112.7219,118.1524,120.2223,117.237,114.5471,113.256,113.4406,112.219,110.9971,106.7895,99.3413,95.0964,125.639
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.4,245019.6,5172601.6,9,-1733.1,-142.5,9,2843,3.718,3.168,3.606,1.914,0.522,0.566,0.868,1.476,0.95,1.914,1.924,1.956,2.006,1.56,110.6422,120.2889,123.4088,128.4664,138.6167,136.7682,132.5228,127.4726,128.9978,121.2169,120.5806,116.1507,111.6108,137.6298,116.3453,125.2968,128.9791,131.2858,135.7934,134.2964,131.908,129.1635,128.7751,124.0363,123.4227,119.0644,114.6341,139.5611,54.6676,58.2859,61.2837,61.5785,59.477,58.6594,58.1615,59.7023,59.358,57.7207,57.6821,54.6094,52.1907,64.3601,110.67,119.0229,122.8318,123.3167,119.0949,117.4977,116.618,119.924,119.3884,116.0014,115.4978,109.636,105.1648,128.9759
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.4,245019.6,5172601.6,9,-1720.7,-142,9,4168,3.7,3.752,3.164,3.136,3.008,2.84,3.35,2.814,2.078,2.98,2.786,3.478,3.712,3.124,107.9198,119.1054,125.3087,126.1857,126.594,126.0842,123.4166,124.8325,126.0065,120.4476,122.4511,117.8988,112.7372,132.8889,113.6018,124.8481,130.3111,131.1494,131.3768,130.6174,128.667,129.3258,129.1829,125.1897,126.9009,123.3121,118.4332,137.836,53.9862,57.7815,60.2229,60.3003,59.4264,58.0244,56.6086,57.4022,57.4448,57.3148,57.902,55.8692,52.8856,63.4724,108.1031,118.4768,121.6956,120.7894,119.0491,116.6244,115.1988,117.6316,118.2151,115.1552,116.3684,112.9514,106.2989,127.3389
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.4,245019.6,5172601.6,9,-1708.2,-141.4,9,3145,2.444,3.108,2.852,1.898,1.268,1.02,0.836,0.512,0.546,0.082,0.574,0.53,1.496,1.272,106.7858,114.4429,122.4348,126.0746,129.2613,130.2223,130.6415,130.9462,129.2675,140.8222,130.7038,130.923,120.1888,136.2323,110.6668,119.3677,126.9863,128.8576,130.2925,130.3083,129.8635,128.0389,126.6395,129.9604,128.2929,128.1658,121.9381,137.2772,50.6983,52.7079,55.8575,55.8051,53.7746,53.6204,52.2051,54.1049,54.5174,52.3721,51.8474,50.1454,48.1409,58.3597,104.9849,109.1654,114.9636,114.9237,110.935,110.5184,107.7232,111.5527,112.1114,108.0182,105.5396,101.9421,98.7298,119.9657
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.4,245019.6,5172601.6,9,-1695.7,-140.9,9,5036,3.31,3.698,3.42,3.256,3.256,3.03,2.896,3.086,2.992,2.524,2.212,1.88,1.7,3.292,108.1043,117.0298,123.6986,125.5914,124.2604,126.1379,125.0003,124.2848,123.4635,123.7246,123.8544,124.2578,121.9257,132.6212,113.3026,122.7094,129.0388,130.7183,129.3872,130.9523,129.6183,129.1787,128.2231,127.7455,127.3023,126.9994,124.2302,137.7958,53.2949,55.6247,57.3307,57.3641,55.6907,54.15,53.009,53.9123,54.3746,52.7012,52.7173,50.6185,48.5328,59.5094,108.9839,114.8131,118.1512,118.1303,115.037,112.072,109.5135,111.1263,112.0246,107.864,106.6535,102.0103,98.8168,122.504
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.6,245019.6,5172601.6,9,-1683.3,-140.4,9,5036,3.374,3.424,2.81,2.642,1.232,1.426,0.84,0.628,2.382,0.628,0.652,0.67,0.834,1.522,107.5926,116.1456,122.6994,123.4648,127.9216,126.895,129.16,130.8376,123.6747,129.3228,129.4302,130.3592,126.667,135.1364,112.8741,121.491,127.1865,127.6841,128.8277,128.4362,128.4028,128.8172,127.4441,127.3024,127.5727,128.6199,125.8786,136.9606,53.6887,56.4308,57.7255,58.0997,56.7471,55.3191,54.8262,56.0611,55.9594,53.7674,53.0985,49.9514,48.5116,60.9196,107.6563,113.8529,118.493,118.4525,115.1274,113.4263,111.3548,114.0401,114.095,108.031,106.8394,100.6221,97.4058,123.2858
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.6,245019.6,5172601.6,9,-1670.8,-139.8,9,504,1.836,2.106,1.95,1.816,1.972,2,1.974,1.906,1.918,1.896,1.784,0.998,1.04,1.968,109.0395,114.1766,122.6742,125.2331,122.906,119.5178,120.2631,121.3917,119.6497,118.2939,118.8258,126.5796,127.1023,131.1347,111.6782,117.4111,125.5746,127.8243,125.8551,122.5281,123.2165,124.193,122.4782,121.0723,121.3397,126.5709,127.2726,134.0749,51.8925,53.2462,55.8598,54.8671,54.0544,53.3424,52.2241,52.1169,51.865,49.2931,46.9656,45.1447,43.9462,58.1985,103.9324,106.7615,111.8579,111.1858,109.9708,108.2522,104.6612,105.5178,104.0677,98.8793,94.269,90.492,88.2354,116.8015
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.6,245019.6,5172601.6,9,-1658.4,-139.3,9,4201,2.294,2.306,2.282,2.202,0.146,0.114,0.282,1.164,0.496,0.046,0.03,0.04,0.05,0.054,106.8993,115.8687,121.8003,124.1923,138.9481,140.5529,131.2651,124.2034,128.7653,140.2198,143.1201,143.0536,149.3785,152.062,110.5053,119.4973,125.3835,127.6205,130.5916,131.122,125.7675,124.8629,125.7202,126.8474,127.8913,129.0742,136.3682,139.386,50.76,53.3025,56.6247,54.5365,54.4217,53.6644,51.6215,51.0987,52.8151,51.9823,50.3492,48.7778,47.4532,58.4763,101.9037,106.8671,114.2266,112.318,112.0696,110.5549,106.812,105.7275,109.3715,104.7577,101.4252,97.7465,95.0417,120.1818
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.6,245019.6,5172601.6,9,-1645.9,-138.8,9,4201,2.478,1.746,2.074,2.372,1.018,0.644,1.76,1.622,1.442,0.344,0.038,0.036,0.05,0.414,104.9358,116.3678,122.0087,123.5289,130.0002,132.0718,123.1859,123.435,124.3959,129.6428,140.7261,142.7951,148.3071,142.4085,108.8768,118.7882,125.1768,127.28,130.0777,130.1606,125.641,125.5355,125.9856,125.0084,126.524,128.3581,135.2968,138.5785,50.2019,52.155,54.317,54.2831,53.1265,52.2657,51.101,50.355,51.3726,50.7416,49.7856,48.5303,46.3374,57.1871,100.795,104.5673,109.5908,112.2868,109.711,107.7797,105.5364,104.0352,106.267,104.419,100.5235,97.2912,92.8675,117.6666
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626,245019.6,5172601.6,9,-1633.4,-138.2,9,3705,3.288,3.22,2.598,2.832,3.648,3.532,3.674,3.452,3.038,1.46,2.572,2.724,0.066,3.436,103.3856,109.6476,121.2191,122.3568,120.2444,117.6116,115.7108,118.9601,120.7355,124.368,121.1799,118.3,135.01,128.3335,108.5549,114.7261,125.3655,126.8777,125.8649,123.0919,121.3622,124.3408,125.5614,126.0115,125.2826,122.6521,123.2054,133.6941,50.7929,53.917,55.1682,55.5647,53.7567,52.089,49.8832,49.6187,49.6156,48.2965,48.0265,46.7333,45.4166,57.5323,102.675,108.0205,111.5337,111.7948,110.9601,107.6232,103.0672,102.6139,102.7748,99.9075,99.3083,96.8337,94.5476,118.6563
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626,245019.6,5172601.6,9,-1621,-137.7,9,1652,2.964,0.37,0.196,0.144,0.114,0.088,0.072,0.06,0.072,0.158,1.99,2.37,2.37,0.074,109.5435,128.7272,136.7641,139.2812,139.2205,138.5542,137.2559,135.138,130.1927,122.111,103.9291,98.89,95.8609,146.3549,114.2623,124.4092,129.6866,130.8649,129.7896,127.999,125.8292,122.9195,118.766,114.0976,106.9176,102.6375,99.6084,135.0472,50.1055,54.0927,55.9633,55.4769,54.8448,51.9223,50.5563,51.5099,51.6351,50.2268,50.919,49.2317,47.1183,58.7805,103.2369,108.3693,112.073,111.0749,109.8197,107.1604,104.4354,106.2511,106.5038,103.7339,104.2564,99.9226,95.131,118.7568
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626,245019.6,5172601.6,9,-1608.5,-137.1,9,2871,2.464,1.572,0.54,0.578,0.518,0.504,0.502,0.476,0.41,0.42,0.31,0.716,1.46,0.504,103.9487,118.1525,132.8242,132.5106,134.5524,134.4442,130.1028,128.8841,129.7089,125.1124,126.1724,116.3859,100.7941,139.4628,107.8652,120.1171,130.1481,130.1299,131.6957,131.4685,127.1099,125.6601,125.8367,121.3449,121.086,114.935,102.4377,136.4871,48.2506,52.2162,52.6839,52.1081,50.4593,49.1772,49.0799,50.3672,50.6051,48.6752,49.4808,47.794,45.5458,55.414,96.6577,106.5105,108.6234,107.5162,104.3843,101.8281,101.3904,103.964,104.472,100.6485,99.5301,95.9043,92.7501,114.0502
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626,245019.6,5172601.6,9,-1596.1,-136.6,9,2873,1.746,0.718,0.494,0.58,0.504,0.49,0.498,0.472,0.402,0.426,0.808,1.426,1.55,0.508,105.5942,122.337,133.9593,133.0583,135.6518,135.8184,131.0491,129.8064,130.1838,124.0017,115.7296,106.5707,103.3214,140.2046,108.0147,120.8983,130.8965,130.6926,132.6761,132.7204,128.0214,126.5458,126.2261,120.2958,114.8038,108.1119,105.2247,137.2632,47.4484,49.3085,51.4461,50.6897,49.7984,48.8339,48.3663,49.9533,50.2795,47.3851,47.5673,45.8315,43.8191,54.0679,98.1316,101.8755,106.2482,104.8289,102.8638,100.9179,99.9902,103.1876,103.8504,98.0822,98.0365,94.2888,90.9614,111.3973
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.5,245019.6,5172601.6,9,-1583.6,-136.1,9,2876,1.852,0.702,0.488,0.588,0.502,0.48,0.464,0.464,0.39,0.42,0.302,0.826,1.172,0.498,106.5096,124.3443,135.9821,134.8913,137.8171,138.2693,133.9035,132.4642,133.4031,128.2092,127.614,114.0829,107.3814,142.5975,109.186,122.8077,132.8663,132.5851,134.8241,135.0817,130.5687,129.1294,129.3137,124.4417,122.4141,113.2527,108.0707,139.5698,48.7862,53.2153,54.3155,54.0246,52.601,51.0212,49.1713,50.6843,50.7302,48.0784,48.5651,47.1412,45.0405,56.6718,98.3089,107.6175,112.3247,111.3957,108.5438,105.303,101.6726,104.7191,104.7859,99.5054,98.6816,95.5553,91.4571,116.7281
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.5,245019.6,5172601.6,9,-1571.2,-135.5,9,2878,3.302,0.816,0.496,0.618,0.49,0.474,0.462,0.464,0.394,0.452,0.256,0.57,0.934,0.508,103.7906,122.9534,134.5387,133.266,136.7605,137.1892,132.5652,130.1515,130.6067,124.9693,127.0382,119.5081,111.4555,141.1197,108.9784,122.0703,131.4935,131.1759,133.6625,133.947,129.2116,126.8167,126.5616,121.5207,121.1206,117.0668,111.1589,138.1784,49.1823,50.5364,52.7452,52.4996,51.8898,51.1823,50.5298,52.9194,52.3563,50.1063,49.085,46.5344,45.1986,56.0083,100.9974,104.2945,108.7393,108.2393,107.0187,105.5951,104.3306,107.4149,105.2535,100.7648,98.8191,93.3824,90.6694,115.2691
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.5,245019.6,5172601.6,9,-1558.7,-135,9,3094,2.94,0.822,0.51,0.626,0.498,0.472,0.498,0.678,0.468,0.53,0.428,0.836,1.554,0.528,104.7427,125.6458,137.1387,135.7734,139.4424,139.8459,134.3287,130.7773,132.985,127.9887,127.3201,118.5982,106.695,143.5994,109.4262,124.7946,134.2144,133.7391,136.4147,136.5853,131.301,129.0896,129.6875,125.2314,123.6345,117.8203,108.6095,140.8258,46.9111,48.3914,53.747,53.5269,52.7803,52.738,52.2694,55.0821,54.9025,52.0573,51.5372,49.0925,47.4201,57.5466,97.124,100.0631,110.9185,110.3755,108.7881,108.6992,107.788,112.9086,110.6166,104.386,103.5236,98.4607,95.1756,118.39
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.5,245019.6,5172601.6,9,-1546.3,-134.4,9,3095,2.856,0.726,0.504,0.608,0.494,0.462,0.472,0.46,0.406,0.474,0.29,0.832,1.458,0.508,108.6687,130.0324,141.0492,140.0628,144.35,144.8494,139.8414,136.8204,137.7739,132.9043,132.1731,119.0486,109.5515,148.3219,113.2263,128.6417,138.0735,137.9018,141.2873,141.4958,136.5808,133.448,133.8591,129.6621,126.7971,118.2498,111.1891,145.3805,47.9214,50.9395,54.1996,54.3597,53.3849,53.7198,53.5829,55.7781,55.3817,53.097,52.9451,50.2939,48.0681,58.17,99.1582,105.2109,111.9453,112.0773,109.9933,110.6629,110.4019,114.9049,113.3915,107.9548,107.5284,101.2635,96.5264,119.6352
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.9,245019.6,5172601.6,9,-1533.8,-133.9,9,3594,1.472,1.562,1.482,1.654,1.474,1.458,1.474,2.672,2.984,2.73,1.382,1.276,1.384,1.474,118.8162,130.5909,139.069,139.1574,142.18,142.1322,137.8986,132.5059,131.7438,128.8962,129.1725,127.142,123.3228,146.5441,120.4952,132.5277,140.7775,141.3428,143.865,143.7697,139.5835,136.7743,136.4918,133.2578,130.5775,128.2005,124.7342,148.2291,47.5404,52.4297,57.3769,59.0213,58.3393,57.9428,57.5231,59.3857,58.1095,54.895,54.2092,51.2217,48.9402,61.8022,95.2725,105.0126,115.5312,118.7832,117.1528,116.471,115.3653,119.7933,117.284,110.8634,109.6319,102.9838,98.2568,124.3286
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.9,245019.6,5172601.6,9,-1521.4,-133.3,9,3098,2.102,0.694,0.51,0.606,0.48,0.458,0.442,0.432,0.392,0.446,0.252,0.93,1.32,0.502,109.1064,131.373,141.7539,141.5302,146.3455,146.4963,141.8699,137.8942,138.437,134.1857,134.7525,117.5257,109.9519,149.8297,112.3327,129.7866,138.8296,139.3549,143.1579,143.1049,138.3241,134.2491,134.3698,130.679,128.7665,117.2106,111.1576,146.8368,48.0838,50.7616,53.9386,54.0353,53.3563,53.2428,53.1775,56.0166,55.8529,53.2578,53.1301,50.9168,48.4508,58.2534,99.1483,104.7827,111.1616,111.3245,109.937,109.7163,109.5917,115.3782,115.0437,109.7932,109.0831,102.9915,97.7396,119.7623
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.9,245019.6,5172601.6,9,-1508.9,-132.8,9,3101,2.062,0.684,0.51,0.604,0.486,0.456,0.44,0.44,0.394,0.436,0.818,1.564,1.444,0.504,108.1508,132.1586,141.9804,141.9659,146.9011,146.7842,141.9846,137.4688,137.4804,132.3381,122.7858,112.8696,110.0961,150.0454,111.2937,130.5092,139.0561,139.7763,143.7674,143.3738,138.4192,133.9033,133.4353,128.733,121.9134,114.812,111.6917,147.0697,48.3074,53.1373,55.425,55.9883,55.1086,53.2091,52.902,56.3158,56.2884,53.7447,53.6705,50.8702,47.9255,59.0587,96.9708,106.3904,114.1401,115.2269,113.4497,109.7078,109.0424,116.0324,115.9444,110.8309,109.4351,102.3245,96.2712,121.3857
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2625.9,245019.6,5172601.6,9,-1496.5,-132.2,9,3102,2.444,0.958,0.548,0.618,0.484,0.456,0.444,0.488,0.464,0.438,1.11,0.478,0.236,0.514,108.1258,133.1749,143.3848,143.0606,148.0521,147.7355,142.6781,137.3658,136.6582,131.5863,121.0961,125.6526,124.9256,151.0595,112.0068,132.9885,140.7726,140.9705,144.9006,144.3251,139.152,134.25,133.3234,128.001,121.5494,122.4469,118.6547,148.1692,51.0387,57.8566,60.7276,59.7934,58.8421,56.4949,55.12,57.0816,56.9663,53.9212,53.3395,50.2079,47.3968,62.307,105.4759,115.8442,123.1306,122.8329,121.1281,116.2771,113.5306,117.6496,117.1866,111.1694,109.9853,103.7121,98.1043,127.9198
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.2,245019.6,5172601.6,9,-1484,-131.6,9,2895,2.146,0.944,0.554,0.742,0.478,0.45,0.452,0.604,0.396,0.438,0.342,0.976,1.468,0.456,80.2779,105.959,116.9114,118.157,126.1294,127.2328,123.9915,119.9224,124.2811,121.0181,120.9762,109.6529,102.1886,131.0989,83.5942,105.7087,114.3465,116.8611,122.9236,123.765,120.5429,117.7328,120.258,117.4328,116.3165,109.5474,103.8559,127.6885,36.3783,42.9028,48.6738,48.5118,47.1013,47.3634,46.6756,49.8258,49.905,48.1284,47.976,45.7842,43.3774,52.4977,76.1557,86.0105,99.6501,100.394,97.7308,98.2016,96.7553,102.9189,101.4566,97.7403,97.0357,92.7704,88.099,108.2225
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.2,245019.6,5172601.6,9,-1471.6,-131.1,9,2899,1.77,0.71,0.522,0.58,0.476,0.456,0.452,0.64,0.452,0.42,0.788,1.714,1.722,0.458,97.8477,123.0018,133.1994,135.215,141.7805,142.4068,138.494,133.5325,136.741,132.701,122.6975,109.6128,104.5454,145.6367,100.3274,121.5143,130.3761,132.8493,138.5566,138.9964,135.0454,131.5943,133.2923,128.9335,121.6628,111.9529,106.9057,142.2453,41.1863,50.6364,55.3272,55.3366,51.6098,52.0269,52.4606,56.4038,56.4387,53.4798,53.1602,49.3909,46.6584,58.5745,86.4595,102.3258,112.0967,113.7315,106.4764,107.4167,108.1725,116.3519,115.1031,108.7961,107.0767,100.7923,95.6175,120.5242
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.2,245019.6,5172601.6,9,-1459.1,-130.5,9,5733,3.826,3.15,3.2,3.178,3.18,3.934,3.952,3.73,3.976,3.824,3.626,3.79,3.702,3.688,90.616,104.9612,111.4259,113.7333,113.5207,111.6264,112.0152,116.3545,109.8367,113.6786,123.3262,110.9622,111.0285,125.201,96.4435,109.9443,116.4774,118.7548,118.5449,117.5748,117.9833,122.0716,115.8312,119.5038,128.9205,116.7486,116.7129,130.8689,42.6045,50.9594,53.0649,54.2683,54.0493,54.1685,54.4527,55.8737,53.3299,55.7758,59.6827,53.7884,53.5184,60.6238,88.4593,105.1417,109.3697,111.7714,111.3371,111.5593,112.1251,114.9679,109.8846,114.7708,122.5842,110.7965,110.2561,124.4668
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2624.2,245019.6,5172601.6,9,-1446.7,-130,9,3109,0.958,0.58,0.514,0.578,0.482,0.454,0.444,0.528,0.436,0.408,0.332,1.734,2.124,0.51,114.9308,138.4752,146.7379,146.8402,151.8045,151.889,146.5767,141.0775,142.5595,137.252,130.2794,112.8045,103.5897,154.8378,114.7445,136.1095,143.8475,144.4595,148.635,148.4596,143.0506,138.3039,138.9544,133.3586,125.4908,115.195,106.8612,151.9135,45.1277,51.5665,57.6336,57.7864,57.0917,55.8802,55.509,59.0538,59.0815,54.8282,53.377,48.3257,45.5802,61.1156,93.5078,106.3942,118.72,118.9227,117.4174,115.0629,114.2585,121.6082,120.1227,112.1962,107.5847,99.9329,94.3896,125.5848
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.8,245019.6,5172601.6,9,-1434.2,-129.4,9,2909,0.976,0.558,0.508,0.574,0.48,0.448,0.43,0.512,0.438,0.414,1.054,1.002,1.17,0.504,116.166,139.9501,147.6223,147.7392,152.6234,152.9405,147.6762,142.0136,142.3895,136.0618,119.9022,118.3019,112.295,155.72,116.0605,137.4164,144.681,145.3283,149.4358,149.4533,144.0109,139.1063,138.8042,132.2318,120.1306,118.3105,112.9769,152.7443,47.7911,51.0553,57.3804,57.609,56.9319,56.0409,55.8082,58.8664,58.735,54.1636,52.8312,48.6359,46.1689,60.9103,98.848,105.4823,118.0481,118.5081,117.1012,115.3415,114.8443,121.2035,119.5772,111.1289,107.2254,99.0198,95.5676,125.1259
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.8,245019.6,5172601.6,9,-1421.8,-128.8,9,2911,0.898,0.546,0.504,0.57,0.482,0.444,0.42,0.512,0.444,0.418,0.678,0.706,0.786,0.488,116.8164,140.0663,147.4345,147.5214,152.2811,152.9088,148.0127,142.2098,141.7461,135.2459,126.5494,124.1269,117.7481,155.7004,116.3491,137.4382,144.4588,145.0802,149.1116,149.3826,144.2452,139.3025,138.2199,131.4576,124.8617,122.6149,116.7024,152.5846,45.3023,49.2101,56.7509,57.2321,56.5556,55.6627,55.6686,58.37,57.9777,53.5136,52.5729,49.5292,44.9063,60.3898,93.8447,101.8328,116.8561,117.7912,116.3491,114.5906,114.5769,120.2189,119.1598,110.3115,107.2779,100.034,93.0378,124.1032
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.8,245019.6,5172601.6,9,-1409.3,-128.3,9,2914,0.928,0.542,0.496,0.57,0.478,0.442,0.414,0.512,0.434,0.388,0.618,1.552,1.486,0.484,117.3807,140.2898,147.3541,147.3049,151.9894,152.682,148.0736,142.0961,141.4964,136.2095,124.7414,112.0652,107.107,155.527,117.0562,137.6298,144.3089,144.8637,148.7837,149.1362,144.2436,139.1888,137.8713,132.0978,122.6513,113.9741,108.8271,152.3754,46.8513,50.1005,57.3049,57.6255,56.7111,55.905,56.0068,58.7568,58.09,53.3037,51.4453,48.1435,45.6032,60.6192,96.0566,103.6663,117.9242,118.5971,116.6664,115.0677,115.2876,121.0427,119.0103,109.8891,106.2336,98.7529,94.479,124.5887
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,2626.8,245019.6,5172601.6,9,-1396.9,-127.7,9,2917,0.95,0.544,0.496,0.57,0.476,0.45,0.41,0.51,0.41,0.384,0.458,1.63,1.444,0.482,118.1582,140.7485,147.4946,147.4003,152.0389,152.565,148.1852,141.5553,140.809,135.279,125.4409,112.0433,109.0793,155.5769,117.9354,138.1045,144.4495,144.9591,148.8149,149.0971,144.313,138.631,136.9368,131.1223,122.0496,114.1652,110.675,152.4074,47.7999,50.6638,57.8725,58.1546,56.9655,56.4153,56.9147,59.1822,58.3517,53.336,50.8648,48.2559,47.5794,61.0664,98.1403,104.6479,119.0563,119.6733,117.1714,116.0964,117.1086,121.803,119.515,109.9534,105.0641,98.3939,95.5658,125.4629
